id,title,description,link,image_link,price,availability,condition,brand,google_product_category,product_type
base-153482925,DIY 木材 無垢 クラフト材｜イタヤカエデ 板谷楓 メープル 700mm×270~333mm×24mm,イタヤカエデ 板谷楓 メープルの一枚板 700mm×270~333mm×24mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153482925?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/38046d17f4861208b441bfda4667d8e0.jpg,3780 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153482962,一枚板 テーブル天板 無垢材｜ケヤキ 欅 900mm×215~225mm×41mm,ケヤキ 欅の一枚板 900mm×215~225mm×41mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153482962?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/580a672a9300f51b40cec3eb6f9f9173.jpg,4900 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153483000,まな板 木製 一枚板｜イタヤカエデ 板谷楓 メープル 520mm×385~400mm×24mm,イタヤカエデ 板谷楓 メープルの一枚板 520mm×385~400mm×24mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483000?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/e62888378c239d3135d6b02b6bf67b13.jpg,4200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153483149,DIY 木材 無垢 クラフト材｜イタヤカエデ 板谷楓 メープル 650mm×308~348mm×22mm,イタヤカエデ 板谷楓 メープルの一枚板 650mm×308~348mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483149?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/159ad6f97f62e3a4e2af26e13c740dc6.jpg,4260 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153483266,棚板 カウンター材 無垢 一枚板｜クルミ オニグルミ 鬼胡桃 ウォールナット 850mm×198mm×33mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 850mm×198mm×33mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483266?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/5c6a2ce09c11c80ef77961466173d3b8.jpg,4290 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153483384,DIY 木材 無垢 クラフト材｜クリ 栗 チェスナット 700mm×235~245mm×46mm,クリ 栗 チェスナットの一枚板 700mm×235~245mm×46mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483384?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/359c12c4e23f54a792b67d8723703761.jpg,4260 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153483494,まな板 木製 一枚板｜ケヤキ 欅 500mm×185mm×58mm,ケヤキ 欅の一枚板 500mm×185mm×58mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483494?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/2cc0df60345c10392d3ea897282d3e5f.jpg,3000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153483561,まな板 木製 一枚板｜イタヤカエデ 板谷楓 メープル 580mm×300~320mm×18mm,イタヤカエデ 板谷楓 メープルの一枚板 580mm×300~320mm×18mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483561?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/bfa044d4745f915112cc8dbe655f8c0d.jpg,3900 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153483625,まな板 木製 一枚板｜シナ シナノキ バスウッド 600mm×296~350mm×24mm,シナ シナノキ バスウッドの一枚板 600mm×296~350mm×24mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483625?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/6f725c2700a0fe0f980e59f4a549e227.jpg,3800 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153483835,DIY 木材 無垢 クラフト材｜クルミ オニグルミ 鬼胡桃 ウォールナット 697mm×210~219mm×47mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 697mm×210~219mm×47mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483835?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/241a41d5227a8c2733c31b23ab7715a2.jpg,3970 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153483977,DIY 木材 無垢 クラフト材｜イタヤカエデ 板谷楓 メープル 650mm×307~330mm×23mm,イタヤカエデ 板谷楓 メープルの一枚板 650mm×307~330mm×23mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153483977?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/01d94a9bafed89b25b05c74a93ec70ab.jpg,3780 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153484030,一枚板 テーブル天板 無垢材｜サイカチ 皂莢 800mm×225~243mm×48mm,サイカチ 皂莢の一枚板 800mm×225~243mm×48mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484030?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/fda619b00ddf1a8e2f46b62f1596bcf0.jpg,5580 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153484085,棚板 カウンター材 無垢 一枚板｜サクラ ヤマザクラ 山桜 チェリー 1500mm×281mm×35mm,サクラ ヤマザクラ 山桜 チェリーの一枚板 1500mm×281mm×35mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484085?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/6180d7de21f3b3c042d38fc28fb67011.jpg,10870 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-153484216,一枚板 テーブル天板 無垢材｜クルミ オニグルミ 鬼胡桃 ウォールナット 1500mm×247~255mm×50mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 1500mm×247~255mm×50mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484216?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/9f6e0aae522324842664a44ee3cc02bb.jpg,12400 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-153484275,まな板 木製 一枚板｜シナ シナノキ バスウッド 600mm×333~355mm×21mm,シナ シナノキ バスウッドの一枚板 600mm×333~355mm×21mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484275?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/d66681ea71c8326046e0146722b211e8.jpg,3900 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153484423,まな板 木製 一枚板｜クルミ オニグルミ 鬼胡桃 ウォールナット 600mm×200mm×47mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 600mm×200mm×47mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484423?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/20a9ea8aa9d19fdaf2086e1bfdd26bc1.jpg,4290 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153484542,まな板 木製 一枚板｜クルミ オニグルミ 鬼胡桃 ウォールナット 500mm×260mm×52mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 500mm×260mm×52mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484542?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/ed755824b77b986d91a63379141640a7.jpg,4840 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153484636,まな板 木製 一枚板｜イタヤカエデ 板谷楓 メープル 600mm×320~345mm×22mm,イタヤカエデ 板谷楓 メープルの一枚板 600mm×320~345mm×22mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484636?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/bce973db8ea83c3cccbd8f75a67a9be4.jpg,5200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153484818,まな板 木製 一枚板｜ホオノキ ホオ 朴 600mm×290mm×49mm,ホオノキ ホオ 朴の一枚板 600mm×290mm×49mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484818?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/729fe4ec8e1228f54920e0f71951151f.jpg,5390 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-153484904,DIY 木材 無垢 クラフト材｜クルミ オニグルミ 鬼胡桃 ウォールナット 650mm×337~357mm×53mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 650mm×337~357mm×53mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153484904?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/f42ce5bb6009e47d88d6026e589700d8.jpg,7370 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153485065,DIY 木材 無垢 クラフト材｜クルミ オニグルミ 鬼胡桃 ウォールナット 701mm×262~293mm×50mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 701mm×262~293mm×50mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153485065?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/8d5346d03d3d88b9d61d54538ba15365.jpg,6080 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-153485231,棚板 カウンター材 無垢 一枚板｜クルミ オニグルミ 鬼胡桃 ウォールナット 900mm×250~270mm×31mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 900mm×250~270mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/153485231?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/6ab89d4ec5f15bad3d7cdf8f2fd8f9ab.jpg,5320 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
